date,price,year,month_number,month_short,period_label,series,sort_order
2023-12-12,68.27,2023,12,Dec,2023-12,Spot,1
2023-12-12,68.61000061035156,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-13,69.09,2023,12,Dec,2023-12,Spot,1
2023-12-13,69.47000122070312,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-14,71.21,2023,12,Dec,2023-12,Spot,1
2023-12-14,71.58000183105469,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-15,71.05,2023,12,Dec,2023-12,Spot,1
2023-12-15,71.43000030517578,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-18,72.16,2023,12,Dec,2023-12,Spot,1
2023-12-18,72.47000122070312,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-19,73.23,2023,12,Dec,2023-12,Spot,1
2023-12-19,73.44000244140625,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-20,73.87,2023,12,Dec,2023-12,Spot,1
2023-12-20,74.22000122070312,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-21,73.59,2023,12,Dec,2023-12,Spot,1
2023-12-21,73.88999938964844,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-22,73.29,2023,12,Dec,2023-12,Spot,1
2023-12-22,73.55999755859375,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-26,75.84,2023,12,Dec,2023-12,Spot,1
2023-12-26,75.56999969482422,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-27,74.31,2023,12,Dec,2023-12,Spot,1
2023-12-27,74.11000061035156,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-28,72.02,2023,12,Dec,2023-12,Spot,1
2023-12-28,71.7699966430664,2023,12,Dec,2023-12,Front-Month Futures,2
2023-12-29,71.89,2023,12,Dec,2023-12,Spot,1
2023-12-29,71.6500015258789,2023,12,Dec,2023-12,Front-Month Futures,2
2024-01-02,70.62,2024,1,Jan,2024-01,Spot,1
2024-01-02,70.37999725341797,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-03,72.97,2024,1,Jan,2024-01,Spot,1
2024-01-03,72.69999694824219,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-04,72.38,2024,1,Jan,2024-01,Spot,1
2024-01-04,72.19000244140625,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-05,74.0,2024,1,Jan,2024-01,Spot,1
2024-01-05,73.80999755859375,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-08,71.06,2024,1,Jan,2024-01,Spot,1
2024-01-08,70.7699966430664,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-09,72.43,2024,1,Jan,2024-01,Spot,1
2024-01-09,72.23999786376953,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-10,71.57,2024,1,Jan,2024-01,Spot,1
2024-01-10,71.37000274658203,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-11,72.15,2024,1,Jan,2024-01,Spot,1
2024-01-11,72.0199966430664,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-12,72.94,2024,1,Jan,2024-01,Spot,1
2024-01-12,72.68000030517578,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-16,72.63,2024,1,Jan,2024-01,Spot,1
2024-01-16,72.4000015258789,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-17,72.79,2024,1,Jan,2024-01,Spot,1
2024-01-17,72.55999755859375,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-18,74.32,2024,1,Jan,2024-01,Spot,1
2024-01-18,74.08000183105469,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-19,73.69,2024,1,Jan,2024-01,Spot,1
2024-01-19,73.41000366210938,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-22,75.26,2024,1,Jan,2024-01,Spot,1
2024-01-22,75.19000244140625,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-23,74.72,2024,1,Jan,2024-01,Spot,1
2024-01-23,74.37000274658203,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-24,75.48,2024,1,Jan,2024-01,Spot,1
2024-01-24,75.08999633789062,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-25,77.91,2024,1,Jan,2024-01,Spot,1
2024-01-25,77.36000061035156,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-26,78.45,2024,1,Jan,2024-01,Spot,1
2024-01-26,78.01000213623047,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-29,77.25,2024,1,Jan,2024-01,Spot,1
2024-01-29,76.77999877929688,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-30,78.3,2024,1,Jan,2024-01,Spot,1
2024-01-30,77.81999969482422,2024,1,Jan,2024-01,Front-Month Futures,2
2024-01-31,76.28,2024,1,Jan,2024-01,Spot,1
2024-01-31,75.8499984741211,2024,1,Jan,2024-01,Front-Month Futures,2
2024-02-01,74.36,2024,2,Feb,2024-02,Spot,1
2024-02-01,73.81999969482422,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-02,72.72,2024,2,Feb,2024-02,Spot,1
2024-02-02,72.27999877929688,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-05,73.21,2024,2,Feb,2024-02,Spot,1
2024-02-05,72.77999877929688,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-06,73.83,2024,2,Feb,2024-02,Spot,1
2024-02-06,73.30999755859375,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-07,74.26,2024,2,Feb,2024-02,Spot,1
2024-02-07,73.86000061035156,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-08,76.67,2024,2,Feb,2024-02,Spot,1
2024-02-08,76.22000122070312,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-09,77.26,2024,2,Feb,2024-02,Spot,1
2024-02-09,76.83999633789062,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-12,77.34,2024,2,Feb,2024-02,Spot,1
2024-02-12,76.91999816894531,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-13,78.28,2024,2,Feb,2024-02,Spot,1
2024-02-13,77.87000274658203,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-14,77.09,2024,2,Feb,2024-02,Spot,1
2024-02-14,76.63999938964844,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-15,78.47,2024,2,Feb,2024-02,Spot,1
2024-02-15,78.02999877929688,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-16,79.65,2024,2,Feb,2024-02,Spot,1
2024-02-16,79.19000244140625,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-20,78.72,2024,2,Feb,2024-02,Spot,1
2024-02-20,78.18000030517578,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-21,78.89,2024,2,Feb,2024-02,Spot,1
2024-02-21,77.91000366210938,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-22,79.64,2024,2,Feb,2024-02,Spot,1
2024-02-22,78.61000061035156,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-23,77.6,2024,2,Feb,2024-02,Spot,1
2024-02-23,76.48999786376953,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-26,78.53,2024,2,Feb,2024-02,Spot,1
2024-02-26,77.58000183105469,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-27,79.8,2024,2,Feb,2024-02,Spot,1
2024-02-27,78.87000274658203,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-28,79.44,2024,2,Feb,2024-02,Spot,1
2024-02-28,78.54000091552734,2024,2,Feb,2024-02,Front-Month Futures,2
2024-02-29,79.22,2024,2,Feb,2024-02,Spot,1
2024-02-29,78.26000213623047,2024,2,Feb,2024-02,Front-Month Futures,2
2024-03-01,80.9,2024,3,Mar,2024-03,Spot,1
2024-03-01,79.97000122070312,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-04,79.67,2024,3,Mar,2024-03,Spot,1
2024-03-04,78.73999786376953,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-05,79.11,2024,3,Mar,2024-03,Spot,1
2024-03-05,78.1500015258789,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-06,80.08,2024,3,Mar,2024-03,Spot,1
2024-03-06,79.12999725341797,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-07,79.81,2024,3,Mar,2024-03,Spot,1
2024-03-07,78.93000030517578,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-08,78.96,2024,3,Mar,2024-03,Spot,1
2024-03-08,78.01000213623047,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-11,78.87,2024,3,Mar,2024-03,Spot,1
2024-03-11,77.93000030517578,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-12,78.51,2024,3,Mar,2024-03,Spot,1
2024-03-12,77.55999755859375,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-13,80.67,2024,3,Mar,2024-03,Spot,1
2024-03-13,79.72000122070312,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-14,82.16,2024,3,Mar,2024-03,Spot,1
2024-03-14,81.26000213623047,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-15,81.94,2024,3,Mar,2024-03,Spot,1
2024-03-15,81.04000091552734,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-18,83.68,2024,3,Mar,2024-03,Spot,1
2024-03-18,82.72000122070312,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-19,84.39,2024,3,Mar,2024-03,Spot,1
2024-03-19,83.47000122070312,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-20,82.79,2024,3,Mar,2024-03,Spot,1
2024-03-20,81.68000030517578,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-21,81.99,2024,3,Mar,2024-03,Spot,1
2024-03-21,81.06999969482422,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-22,81.1,2024,3,Mar,2024-03,Spot,1
2024-03-22,80.62999725341797,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-25,82.41,2024,3,Mar,2024-03,Spot,1
2024-03-25,81.94999694824219,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-26,82.41,2024,3,Mar,2024-03,Spot,1
2024-03-26,81.62000274658203,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-27,82.15,2024,3,Mar,2024-03,Spot,1
2024-03-27,81.3499984741211,2024,3,Mar,2024-03,Front-Month Futures,2
2024-03-28,83.96,2024,3,Mar,2024-03,Spot,1
2024-03-28,83.16999816894531,2024,3,Mar,2024-03,Front-Month Futures,2
2024-04-01,84.54,2024,4,Apr,2024-04,Spot,1
2024-04-01,83.70999908447266,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-02,85.95,2024,4,Apr,2024-04,Spot,1
2024-04-02,85.1500015258789,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-03,86.22,2024,4,Apr,2024-04,Spot,1
2024-04-03,85.43000030517578,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-04,87.37,2024,4,Apr,2024-04,Spot,1
2024-04-04,86.58999633789062,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-05,87.69,2024,4,Apr,2024-04,Spot,1
2024-04-05,86.91000366210938,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-08,87.24,2024,4,Apr,2024-04,Spot,1
2024-04-08,86.43000030517578,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-09,86.04,2024,4,Apr,2024-04,Spot,1
2024-04-09,85.2300033569336,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-10,86.98,2024,4,Apr,2024-04,Spot,1
2024-04-10,86.20999908447266,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-11,85.79,2024,4,Apr,2024-04,Spot,1
2024-04-11,85.0199966430664,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-12,86.46,2024,4,Apr,2024-04,Spot,1
2024-04-12,85.66000366210938,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-15,86.21,2024,4,Apr,2024-04,Spot,1
2024-04-15,85.41000366210938,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-16,86.15,2024,4,Apr,2024-04,Spot,1
2024-04-16,85.36000061035156,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-17,83.58,2024,4,Apr,2024-04,Spot,1
2024-04-17,82.69000244140625,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-18,83.5,2024,4,Apr,2024-04,Spot,1
2024-04-18,82.7300033569336,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-19,83.79,2024,4,Apr,2024-04,Spot,1
2024-04-19,83.13999938964844,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-22,83.82,2024,4,Apr,2024-04,Spot,1
2024-04-22,82.8499984741211,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-23,84.17,2024,4,Apr,2024-04,Spot,1
2024-04-23,83.36000061035156,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-24,84.09,2024,4,Apr,2024-04,Spot,1
2024-04-24,82.80999755859375,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-25,84.92,2024,4,Apr,2024-04,Spot,1
2024-04-25,83.56999969482422,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-26,85.38,2024,4,Apr,2024-04,Spot,1
2024-04-26,83.8499984741211,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-29,84.26,2024,4,Apr,2024-04,Spot,1
2024-04-29,82.62999725341797,2024,4,Apr,2024-04,Front-Month Futures,2
2024-04-30,83.49,2024,4,Apr,2024-04,Spot,1
2024-04-30,81.93000030517578,2024,4,Apr,2024-04,Front-Month Futures,2
2024-05-01,80.7,2024,5,May,2024-05,Spot,1
2024-05-01,79.0,2024,5,May,2024-05,Front-Month Futures,2
2024-05-02,80.59,2024,5,May,2024-05,Spot,1
2024-05-02,78.94999694824219,2024,5,May,2024-05,Front-Month Futures,2
2024-05-03,79.65,2024,5,May,2024-05,Spot,1
2024-05-03,78.11000061035156,2024,5,May,2024-05,Front-Month Futures,2
2024-05-06,80.1,2024,5,May,2024-05,Spot,1
2024-05-06,78.4800033569336,2024,5,May,2024-05,Front-Month Futures,2
2024-05-07,79.97,2024,5,May,2024-05,Spot,1
2024-05-07,78.37999725341797,2024,5,May,2024-05,Front-Month Futures,2
2024-05-08,80.57,2024,5,May,2024-05,Spot,1
2024-05-08,78.98999786376953,2024,5,May,2024-05,Front-Month Futures,2
2024-05-09,80.86,2024,5,May,2024-05,Spot,1
2024-05-09,79.26000213623047,2024,5,May,2024-05,Front-Month Futures,2
2024-05-10,79.81,2024,5,May,2024-05,Spot,1
2024-05-10,78.26000213623047,2024,5,May,2024-05,Front-Month Futures,2
2024-05-13,80.71,2024,5,May,2024-05,Spot,1
2024-05-13,79.12000274658203,2024,5,May,2024-05,Front-Month Futures,2
2024-05-14,79.62,2024,5,May,2024-05,Spot,1
2024-05-14,78.0199966430664,2024,5,May,2024-05,Front-Month Futures,2
2024-05-15,80.23,2024,5,May,2024-05,Spot,1
2024-05-15,78.62999725341797,2024,5,May,2024-05,Front-Month Futures,2
2024-05-16,80.85,2024,5,May,2024-05,Spot,1
2024-05-16,79.2300033569336,2024,5,May,2024-05,Front-Month Futures,2
2024-05-17,81.66,2024,5,May,2024-05,Spot,1
2024-05-17,80.05999755859375,2024,5,May,2024-05,Front-Month Futures,2
2024-05-20,81.39,2024,5,May,2024-05,Spot,1
2024-05-20,79.80000305175781,2024,5,May,2024-05,Front-Month Futures,2
2024-05-21,80.66,2024,5,May,2024-05,Spot,1
2024-05-21,79.26000213623047,2024,5,May,2024-05,Front-Month Futures,2
2024-05-22,79.15,2024,5,May,2024-05,Spot,1
2024-05-22,77.56999969482422,2024,5,May,2024-05,Front-Month Futures,2
2024-05-23,77.47,2024,5,May,2024-05,Spot,1
2024-05-23,76.87000274658203,2024,5,May,2024-05,Front-Month Futures,2
2024-05-24,78.48,2024,5,May,2024-05,Spot,1
2024-05-24,77.72000122070312,2024,5,May,2024-05,Front-Month Futures,2
2024-05-28,80.9,2024,5,May,2024-05,Spot,1
2024-05-28,79.83000183105469,2024,5,May,2024-05,Front-Month Futures,2
2024-05-29,80.24,2024,5,May,2024-05,Spot,1
2024-05-29,79.2300033569336,2024,5,May,2024-05,Front-Month Futures,2
2024-05-30,78.96,2024,5,May,2024-05,Spot,1
2024-05-30,77.91000366210938,2024,5,May,2024-05,Front-Month Futures,2
2024-05-31,77.97,2024,5,May,2024-05,Spot,1
2024-05-31,76.98999786376953,2024,5,May,2024-05,Front-Month Futures,2
2024-06-03,75.26,2024,6,Jun,2024-06,Spot,1
2024-06-03,74.22000122070312,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-04,74.27,2024,6,Jun,2024-06,Spot,1
2024-06-04,73.25,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-05,75.08,2024,6,Jun,2024-06,Spot,1
2024-06-05,74.06999969482422,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-06,76.52,2024,6,Jun,2024-06,Spot,1
2024-06-06,75.55000305175781,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-07,76.53,2024,6,Jun,2024-06,Spot,1
2024-06-07,75.52999877929688,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-10,78.75,2024,6,Jun,2024-06,Spot,1
2024-06-10,77.73999786376953,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-11,78.88,2024,6,Jun,2024-06,Spot,1
2024-06-11,77.9000015258789,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-12,79.56,2024,6,Jun,2024-06,Spot,1
2024-06-12,78.5,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-13,79.61,2024,6,Jun,2024-06,Spot,1
2024-06-13,78.62000274658203,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-14,79.41,2024,6,Jun,2024-06,Spot,1
2024-06-14,78.44999694824219,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-17,81.33,2024,6,Jun,2024-06,Spot,1
2024-06-17,80.33000183105469,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-18,82.67,2024,6,Jun,2024-06,Spot,1
2024-06-18,81.56999969482422,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-20,83.34,2024,6,Jun,2024-06,Spot,1
2024-06-20,82.16999816894531,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-21,81.71,2024,6,Jun,2024-06,Spot,1
2024-06-21,80.7300033569336,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-24,82.63,2024,6,Jun,2024-06,Spot,1
2024-06-24,81.62999725341797,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-25,81.97,2024,6,Jun,2024-06,Spot,1
2024-06-25,80.83000183105469,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-26,82.19,2024,6,Jun,2024-06,Spot,1
2024-06-26,80.9000015258789,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-27,83.04,2024,6,Jun,2024-06,Spot,1
2024-06-27,81.73999786376953,2024,6,Jun,2024-06,Front-Month Futures,2
2024-06-28,82.83,2024,6,Jun,2024-06,Spot,1
2024-06-28,81.54000091552734,2024,6,Jun,2024-06,Front-Month Futures,2
2024-07-01,84.7,2024,7,Jul,2024-07,Spot,1
2024-07-01,83.37999725341797,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-02,84.09,2024,7,Jul,2024-07,Spot,1
2024-07-02,82.80999755859375,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-03,85.19,2024,7,Jul,2024-07,Spot,1
2024-07-03,83.87999725341797,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-05,84.44,2024,7,Jul,2024-07,Spot,1
2024-07-05,83.16000366210938,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-08,83.63,2024,7,Jul,2024-07,Spot,1
2024-07-08,82.33000183105469,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-09,82.78,2024,7,Jul,2024-07,Spot,1
2024-07-09,81.41000366210938,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-10,83.39,2024,7,Jul,2024-07,Spot,1
2024-07-10,82.0999984741211,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-11,83.92,2024,7,Jul,2024-07,Spot,1
2024-07-11,82.62000274658203,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-12,83.49,2024,7,Jul,2024-07,Spot,1
2024-07-12,82.20999908447266,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-15,83.22,2024,7,Jul,2024-07,Spot,1
2024-07-15,81.91000366210938,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-16,81.92,2024,7,Jul,2024-07,Spot,1
2024-07-16,80.76000213623047,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-17,84.16,2024,7,Jul,2024-07,Spot,1
2024-07-17,82.8499984741211,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-18,84.17,2024,7,Jul,2024-07,Spot,1
2024-07-18,82.81999969482422,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-19,81.43,2024,7,Jul,2024-07,Spot,1
2024-07-19,80.12999725341797,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-22,81.25,2024,7,Jul,2024-07,Spot,1
2024-07-22,79.77999877929688,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-23,78.24,2024,7,Jul,2024-07,Spot,1
2024-07-23,76.95999908447266,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-24,78.78,2024,7,Jul,2024-07,Spot,1
2024-07-24,77.58999633789062,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-25,79.43,2024,7,Jul,2024-07,Spot,1
2024-07-25,78.27999877929688,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-26,78.58,2024,7,Jul,2024-07,Spot,1
2024-07-26,77.16000366210938,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-29,77.27,2024,7,Jul,2024-07,Spot,1
2024-07-29,75.80999755859375,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-30,76.17,2024,7,Jul,2024-07,Spot,1
2024-07-30,74.7300033569336,2024,7,Jul,2024-07,Front-Month Futures,2
2024-07-31,79.36,2024,7,Jul,2024-07,Spot,1
2024-07-31,77.91000366210938,2024,7,Jul,2024-07,Front-Month Futures,2
2024-08-01,77.74,2024,8,Aug,2024-08,Spot,1
2024-08-01,76.30999755859375,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-02,74.99,2024,8,Aug,2024-08,Spot,1
2024-08-02,73.5199966430664,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-05,74.46,2024,8,Aug,2024-08,Spot,1
2024-08-05,72.94000244140625,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-06,74.6,2024,8,Aug,2024-08,Spot,1
2024-08-06,73.19999694824219,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-07,76.68,2024,8,Aug,2024-08,Spot,1
2024-08-07,75.2300033569336,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-08,77.64,2024,8,Aug,2024-08,Spot,1
2024-08-08,76.19000244140625,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-09,78.28,2024,8,Aug,2024-08,Spot,1
2024-08-09,76.83999633789062,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-12,81.45,2024,8,Aug,2024-08,Spot,1
2024-08-12,80.05999755859375,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-13,79.81,2024,8,Aug,2024-08,Spot,1
2024-08-13,78.3499984741211,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-14,78.47,2024,8,Aug,2024-08,Spot,1
2024-08-14,76.9800033569336,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-15,79.66,2024,8,Aug,2024-08,Spot,1
2024-08-15,78.16000366210938,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-16,78.05,2024,8,Aug,2024-08,Spot,1
2024-08-16,76.6500015258789,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-19,75.82,2024,8,Aug,2024-08,Spot,1
2024-08-19,74.37000274658203,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-20,75.27,2024,8,Aug,2024-08,Spot,1
2024-08-20,74.04000091552734,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-21,72.76,2024,8,Aug,2024-08,Spot,1
2024-08-21,71.93000030517578,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-22,73.72,2024,8,Aug,2024-08,Spot,1
2024-08-22,73.01000213623047,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-23,75.82,2024,8,Aug,2024-08,Spot,1
2024-08-23,74.83000183105469,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-26,78.4,2024,8,Aug,2024-08,Spot,1
2024-08-26,77.41999816894531,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-27,76.5,2024,8,Aug,2024-08,Spot,1
2024-08-27,75.52999877929688,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-28,75.49,2024,8,Aug,2024-08,Spot,1
2024-08-28,74.5199966430664,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-29,76.9,2024,8,Aug,2024-08,Spot,1
2024-08-29,75.91000366210938,2024,8,Aug,2024-08,Front-Month Futures,2
2024-08-30,74.52,2024,8,Aug,2024-08,Spot,1
2024-08-30,73.55000305175781,2024,8,Aug,2024-08,Front-Month Futures,2
2024-09-03,71.28,2024,9,Sep,2024-09,Spot,1
2024-09-03,70.33999633789062,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-04,70.11,2024,9,Sep,2024-09,Spot,1
2024-09-04,69.19999694824219,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-05,70.09,2024,9,Sep,2024-09,Spot,1
2024-09-05,69.1500015258789,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-06,68.58,2024,9,Sep,2024-09,Spot,1
2024-09-06,67.66999816894531,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-09,69.65,2024,9,Sep,2024-09,Spot,1
2024-09-09,68.70999908447266,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-10,66.73,2024,9,Sep,2024-09,Spot,1
2024-09-10,65.75,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-11,68.25,2024,9,Sep,2024-09,Spot,1
2024-09-11,67.30999755859375,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-12,69.89,2024,9,Sep,2024-09,Spot,1
2024-09-12,68.97000122070312,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-13,69.59,2024,9,Sep,2024-09,Spot,1
2024-09-13,68.6500015258789,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-16,71.1,2024,9,Sep,2024-09,Spot,1
2024-09-16,70.08999633789062,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-17,72.16,2024,9,Sep,2024-09,Spot,1
2024-09-17,71.19000244140625,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-18,71.87,2024,9,Sep,2024-09,Spot,1
2024-09-18,70.91000366210938,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-19,72.86,2024,9,Sep,2024-09,Spot,1
2024-09-19,71.94999694824219,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-20,72.72,2024,9,Sep,2024-09,Spot,1
2024-09-20,71.91999816894531,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-23,71.33,2024,9,Sep,2024-09,Spot,1
2024-09-23,70.37000274658203,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-24,72.34,2024,9,Sep,2024-09,Spot,1
2024-09-24,71.55999755859375,2024,9,Sep,2024-09,Front-Month Futures,2
2024-09-25,70.42,2024,9,Sep,2024-09,Spot,1
2024-09-25,69.69000244140625,2024,9,Sep,2024-09,Front-Month Futures,2
